,endTime,artistName,trackName,msPlayed
1386,2021-06-01 21:35,J. Cole,i n t e r l u d e,133022.0
1387,2021-06-01 21:39,Lil Tjay,Run It Up (feat. Offset & Moneybagg Yo),232048.0
1388,2021-06-01 21:42,Drake,Wants and Needs (feat. Lil Baby),192956.0
1389,2021-06-01 21:46,Joyner Lucas,Ramen & OJ,218448.0
1390,2021-06-01 21:49,Polo G,RAPSTAR,165926.0
1391,2021-06-01 21:51,Lil Tecca,NEVER LEFT,167914.0
1392,2021-06-01 21:55,DJ Khaled,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),236524.0
1393,2021-06-01 21:58,Lil Tjay,Headshot (feat. Polo G & Fivio Foreign),144349.0
1394,2021-06-01 22:01,SpotemGottem,Beat Box 3 (feat. DaBaby),200424.0
1395,2021-06-01 22:04,Pooh Shiesty,Back In Blood (feat. Lil Durk),184490.0
1396,2021-06-01 22:06,Lil Baby,On Me,135960.0
1397,2021-06-01 22:09,42 Dugg,4 Da Gang (with Roddy Ricch),155720.0
1398,2021-06-01 22:12,Young Stoner Life,Ski,152333.0
1399,2021-06-01 22:16,Kevin Gates,Big Gangsta,243463.0
1400,2021-06-01 22:18,Moneybagg Yo,Shottas (Lala),122729.0
1401,2021-06-01 22:21,DDG,Rule #1 (feat. Lil Yachty),154718.0
1402,2021-06-01 22:24,Drake,What’s Next,178154.0
1403,2021-06-01 22:26,Moneybagg Yo,Time Today,136900.0
1404,2021-06-01 22:29,NLE Choppa,Final Warning,156895.0
1405,2021-06-01 22:32,Cico P,Tampa,176160.0
1406,2021-06-01 22:35,Lil Baby,Real As It Gets (feat. EST Gee),192804.0
1407,2021-06-01 22:38,Rod Wave,Richer (feat. Polo G),190459.0
1408,2021-06-01 22:42,Baby Keem,durag activity (with Travis Scott),225020.0
1409,2021-06-01 22:45,Cordae,Wassup (feat. Young Thug),164633.0
1410,2021-06-01 22:47,Saweetie,Fast (Motion),169776.0
1411,2021-06-01 22:52,Doechii,Yucky Blucky Fruitcake,275520.0
1412,2021-06-01 22:56,Young Stoner Life,Diamonds Dancing (feat. Travis Scott),242600.0
1413,2021-06-01 22:59,DUSTY LOCANE,ROLLIN N CONTROLLIN FREESTYLE,191209.0
1414,2021-06-01 23:02,Only The Family,Hellcats & Trackhawks,146845.0
1415,2021-06-01 23:04,Gucci Mane,Shit Crazy (feat. BIG30),162802.0
1416,2021-06-01 23:11,Drake,Lemon Pepper Freestyle (feat. Rick Ross),383037.0
1417,2021-06-01 23:14,21 Savage,Spiral,173400.0
1418,2021-06-01 23:17,Mooski,Track Star,199706.0
1419,2021-06-01 23:20,Coi Leray,Bout Me,162387.0
1420,2021-06-01 23:22,Megan Thee Stallion,What’s New,153863.0
1421,2021-06-01 23:24,Coi Leray,BIG PURR (Prrdd) (feat. Pooh Shiesty),116760.0
1422,2021-06-01 23:27,Cardi B,Up,156945.0
1423,2021-06-01 23:30,Pooh Shiesty,Neighbors (feat. BIG30),171781.0
1424,2021-06-01 23:34,Rod Wave,Street Runner,251058.0
1425,2021-06-01 23:37,Internet Money,JETSKI (feat. Lil Mosey & Lil Tecca),165161.0
1426,2021-06-01 23:40,Tee Grizzley,In My Feelings (feat. Quavo & Young Dolph),172780.0
1427,2021-06-01 23:43,Isaiah Rashad,Lay Wit Ya (feat. Duke Deuce),197387.0
1428,2021-06-01 23:46,Young M.A,Hello Baby feat. Fivio Foreign,178562.0
1429,2021-06-01 23:48,Russ,SMALL TALK,120280.0
1430,2021-06-01 23:51,Love Renaissance (LVRN),Just Say That (feat. OMB Bloodbath & BRS Kash),174545.0
1431,2021-06-03 10:40,Mac Miller,Good News,81665.0
1432,2021-06-04 18:54,Kevin Gates,Big Gangsta,4458.0
1433,2021-06-04 18:54,A Boogie Wit da Hoodie,Me and My Guitar,180131.0
1434,2021-06-04 18:54,Lil Nas X,MONTERO (Call Me By Your Name),23661.0
1435,2021-06-04 18:58,Don Toliver,What You Need,217609.0
1436,2021-06-04 19:59,Don Toliver,Can't Feel My Legs,14489.0
1437,2021-06-04 20:38,Don Toliver,What You Need,419504.0
1438,2021-06-04 20:39,Don Toliver,Can't Feel My Legs,2182.0
1439,2021-06-04 20:53,Frank Ocean,Pyramids,310775.0
1440,2021-06-04 20:57,Brent Faiyaz,Dead Man Walking,235357.0
1441,2021-06-04 21:00,Louis The Child,Weekend,175058.0
1442,2021-06-04 21:00,Cherub,Doses & Mimosas,15587.0
1443,2021-06-04 21:03,Bazzi,Fantasy,148229.0
1444,2021-06-04 21:04,iann dior,gone girl,52773.0
1445,2021-06-04 21:04,Damian Marley,"Medication (ft. Stephen Marley, Wiz Khalifa, Ty Dolla $ign) - Remix",766.0
1446,2021-06-04 21:06,iann dior,gone girl,136568.0
1447,2021-06-04 21:10,Damian Marley,"Medication (ft. Stephen Marley, Wiz Khalifa, Ty Dolla $ign) - Remix",245146.0
1448,2021-06-04 21:14,Fitz and The Tantrums,Out of My League,209386.0
1449,2021-06-04 21:18,311,Amber,206606.0
1450,2021-06-04 23:04,311,Amber,4466.0
1451,2021-06-04 23:10,Cherub,Doses & Mimosas,323253.0
1452,2021-06-05 00:58,Surfaces,Sunday Best,134820.0
1453,2021-06-05 00:59,Lil Uzi Vert,Do What I Want,26795.0
1454,2021-06-05 01:01,Lil Baby,Drip Too Hard (Lil Baby & Gunna),145542.0
1455,2021-06-05 01:02,Trevor Daniel,Falling,21524.0
1456,2021-06-05 01:02,The Kid LAROI,SAME THING,2856.0
1457,2021-06-05 01:02,DaBaby,CAN'T STOP,4806.0
1458,2021-06-05 01:02,The Kid LAROI,SELFISH,41226.0
1459,2021-06-05 01:05,Aries,SAYONARA,180789.0
1460,2021-06-05 03:16,iann dior,Strings,194000.0
1461,2021-06-05 03:16,Paris Shadows,Bones,34832.0
1462,2021-06-05 03:16,Lil Uzi Vert,Malfunction,5897.0
1463,2021-06-05 03:19,Trippie Redd,1400 / 999 Freestyle,175954.0
1465,2021-06-05 21:17,Trevor Daniel,Falling,1904.0
1466,2021-06-05 21:17,Migos,Slippery (feat. Gucci Mane),251900.0
1467,2021-06-05 21:17,Migos,Slippery (feat. Gucci Mane),7383.0
1468,2021-06-05 21:19,Lil Wayne,President Carter,95178.0
1469,2021-06-05 21:22,Lil Uzi Vert,Sauce It Up,151370.0
1470,2021-06-05 21:22,Arizona Zervas,Drain Me,1114.0
1471,2021-06-05 21:23,Drippin So Pretty,Menace,8707.0
1472,2021-06-05 21:23,Lil Uzi Vert,20 Min,35689.0
1473,2021-06-06 16:02,7ru7h,Memories,83080.0
1474,2021-06-06 22:17,7ru7h,Memories,18645.0
1475,2021-06-06 22:19,iann dior,what is real,134819.0
1476,2021-06-06 22:20,Trippie Redd,How I Was Raised,42011.0
1477,2021-06-06 22:23,Lund,Out Of Time,193853.0
1478,2021-06-07 00:16,The Kid LAROI,ALWAYS DO,151704.0
1479,2021-06-07 00:18,Promoting Sounds,Without You,2995.0
1480,2021-06-07 00:18,The Kid LAROI,NEED YOU MOST (So Sick),2716.0
1481,2021-06-07 00:18,Tyla Yaweh,Tommy Lee (feat. Post Malone),67453.0
1482,2021-06-07 00:18,Lil Peep,Save That Shit,8243.0
1483,2021-06-07 00:21,Promoting Sounds,Save Me,172235.0
1484,2021-06-07 00:21,Polo G,Go Stupid,3922.0
1485,2021-06-07 00:24,Juice WRLD,Wasted (feat. Lil Uzi Vert),4365.0
1486,2021-06-07 00:24,Juice WRLD,Real Shit (with benny blanco),180488.0
1487,2021-06-07 00:27,Fetty Wap,RGF Island,155945.0
1488,2021-06-07 23:22,Juice WRLD,Who Shot Cupid?,6478.0
1489,2021-06-07 23:22,Global Dan,Dark Out,24055.0
1490,2021-06-07 23:22,Fetty Wap,RGF Island,17937.0
1491,2021-06-07 23:22,Marshmello,Silence,7662.0
1493,2021-06-07 23:23,Aries,DITTO,464.0
1494,2021-06-07 23:23,The Kid LAROI,SAME THING,20619.0
1496,2021-06-07 23:23,Drippin So Pretty,Tattoos of My Dead Friends,21733.0
1497,2021-06-07 23:24,7ru7h,Marty McFly,43444.0
1498,2021-06-07 23:27,Internet Money,JETSKI (feat. Lil Mosey & Lil Tecca),5085.0
1499,2021-06-07 23:27,Baby Keem,durag activity (with Travis Scott),162168.0
1500,2021-06-07 23:29,42 Dugg,4 Da Gang (with Roddy Ricch),155720.0
1501,2021-06-08 00:55,Yella Beezy,Bacc At It Again,34044.0
1502,2021-06-08 00:57,MadeinTYO,Chucky Cheese,97384.0
1503,2021-06-08 00:59,Young Stoner Life,Solid (feat. Drake),127245.0
1504,2021-06-08 00:59,YoungBoy Never Broke Again,Ranada,3854.0
1505,2021-06-08 00:59,Baby Keem,durag activity (with Travis Scott),9218.0
1506,2021-06-08 01:01,Baby Keem,durag activity (with Travis Scott),96339.0
1507,2021-06-08 01:45,Internet Money,JETSKI (feat. Lil Mosey & Lil Tecca),90790.0
1508,2021-06-08 01:46,Internet Money,JETSKI (feat. Lil Mosey & Lil Tecca),14558.0
1509,2021-06-08 01:46,Lil Baby,Real As It Gets (feat. EST Gee),5990.0
1510,2021-06-08 01:50,Young Stoner Life,Diamonds Dancing (feat. Travis Scott),268792.0
1511,2021-06-08 01:52,YoungBoy Never Broke Again,Outside Today,129105.0
1512,2021-06-08 01:56,Frank Ocean,Ivy,239488.0
1513,2021-06-08 01:56,Post Malone,Congratulations,1393.0
1514,2021-06-08 01:59,Lil Yachty,Forever Young,177720.0
1515,2021-06-08 02:01,DaBaby,FIND MY WAY,89389.0
1516,2021-06-08 02:04,A Boogie Wit da Hoodie,Me and My Guitar,161764.0
1517,2021-06-08 02:09,MGMT,Kids,302840.0
1518,2021-06-08 02:11,Ty Dolla $ign,Powder Blue (feat. Gunna),149399.0
1519,2021-06-08 14:43,Jay Critch,Dreams In A Wraith,140491.0
1520,2021-06-11 19:21,Baby Keem,durag activity (with Travis Scott),217350.0
1521,2021-06-12 17:53,Baby Keem,durag activity (with Travis Scott),225020.0
1522,2021-06-12 17:54,A Boogie Wit da Hoodie,Reply (feat. Lil Uzi Vert),11997.0
1523,2021-06-12 17:55,sammy rash,summer&cigarettes,114427.0
1524,2021-06-12 17:56,Shordie Shordie,LOVE (feat. Trippie Redd),928.0
1525,2021-06-12 17:56,Pop Smoke,For The Night (feat. Lil Baby & DaBaby),10993.0
1526,2021-06-12 18:02,G-Eazy,1942 (feat. Yo Gotti & YBN Nahmir),203871.0
1527,2021-06-12 18:08,Ty Dolla $ign,Powder Blue (feat. Gunna),6521.0
1528,2021-06-12 18:08,G-Eazy,1942 (feat. Yo Gotti & YBN Nahmir),363707.0
1529,2021-06-12 18:10,Rae Sremmurd,Powerglide (feat. Juicy J) - From SR3MM,8637.0
1530,2021-06-12 18:10,Tiësto,Jackie Chan,107601.0
1531,2021-06-12 18:26,Spillage Village,Mecca (with JID & EARTHGANG),155713.0
1532,2021-06-13 00:53,JACKBOYS,GANG GANG,8490.0
1533,2021-06-14 23:51,Roddy Ricch,The Box,5921.0
1534,2021-06-14 23:51,YBN Nahmir,Cake (feat. Wiz Khalifa),9241.0
1535,2021-06-14 23:51,A Boogie Wit da Hoodie,Might Not Give Up (feat. Young Thug),15928.0
1536,2021-06-14 23:51,JACKBOYS,GANG GANG,16788.0
1537,2021-06-14 23:52,Wes Walker,Jordan Belfort,9659.0
1538,2021-06-14 23:52,Rod Wave,Richer (feat. Polo G),9102.0
1539,2021-06-14 23:56,Ty Dolla $ign,Blasé (feat. Future & Rae Sremmurd),285240.0
1540,2021-06-14 23:57,Rich The Kid,Red,8735.0
1541,2021-06-14 23:59,Quality Control,Back On,145349.0
1542,2021-06-15 00:02,Internet Money,JETSKI (feat. Lil Mosey & Lil Tecca),165161.0
1543,2021-06-15 00:05,DaBaby,Masterpiece,181714.0
1544,2021-06-15 00:07,Damian Marley,"Medication (ft. Stephen Marley, Wiz Khalifa, Ty Dolla $ign) - Remix",119235.0
1545,2021-06-15 02:38,Lil Baby,Same Thing,317645.0
1546,2021-06-15 02:39,V.I.C.,Get Silly,3808.0
1547,2021-06-15 02:39,A Boogie Wit da Hoodie,King Of My City,27344.0
1548,2021-06-15 02:39,Lil Skies,Big Money,5201.0
1549,2021-06-15 02:42,Lil Uzi Vert,Leaders (feat. NAV),194843.0
1550,2021-06-15 02:45,Polo G,Heartless (feat. Mustard),204000.0
1551,2021-06-15 02:47,YBN Nahmir,Pop Like This (feat. Yo Gotti),111831.0
1552,2021-06-15 02:56,Beach House,Space Song,526303.0
1553,2021-06-15 20:55,Dead Or Alive,You Spin Me Round (Like a Record),8181.0
1554,2021-06-15 20:55,Elton John,Don't Go Breaking My Heart,5642.0
1555,2021-06-15 20:58,Bryan Adams,Summer Of '69,166314.0
1556,2021-06-16 04:37,Beach House,Space Song,3099.0
1557,2021-06-16 04:38,Octavian,Famous,34904.0
1558,2021-06-16 04:38,Morray,Quicksand,650.0
1559,2021-06-16 04:38,Mac DeMarco,My Kind of Woman,6571.0
1560,2021-06-16 04:38,Spillage Village,Shiva (with JID & EARTHGANG feat. Benji. & Jurdan Bryant),510.0
1561,2021-06-16 04:40,Morray,Quicksand,97477.0
1562,2021-06-16 04:41,Spillage Village,Mecca (with JID & EARTHGANG),83057.0
1563,2021-06-16 04:45,Kevin Gates,Me Too,202300.0
1564,2021-06-16 04:45,Freddie Dredd,Opaul,13074.0
1565,2021-06-17 04:22,Rae Sremmurd,Powerglide (feat. Juicy J) - From SR3MM,235728.0
1566,2021-06-19 05:13,Beck,Unforgiven,4547.0
1567,2021-06-19 18:03,Beck,Loser,127135.0
1568,2021-06-19 18:03,Mr. Probz,Waves - Robin Schulz Radio Edit,1834.0
1569,2021-06-19 18:03,Rae Sremmurd,Powerglide (feat. Juicy J) - From SR3MM,30023.0
1571,2021-06-19 18:09,Mac Miller,Good News,342040.0
1572,2021-06-19 18:12,mike.,2 birds,183200.0
1573,2021-06-19 18:16,Mac Miller,Complicated,232211.0
1574,2021-06-19 18:19,Rohail,Hideout,199360.0
1575,2021-06-19 18:23,FRENSHIP,Keep You Close,197814.0
1576,2021-06-19 18:26,Mr. Probz,Waves - Robin Schulz Radio Edit,208133.0
1577,2021-06-19 18:30,Imani Wj Wright,So I Thought,217338.0
1578,2021-06-19 18:32,Jaz Vernon,Pace,127850.0
1579,2021-06-19 18:35,Banda Sintamos de AA,Háblalo a Mi,169285.0
1580,2021-06-19 18:37,Dylan Sitts,Excursion,153684.0
1581,2021-06-19 18:41,Petit Biscuit,Sunset Lover,238906.0
1582,2021-06-19 18:42,Salazar El Tabaquero,Soy Trapero,21664.0
1583,2021-06-19 18:42,Yughz,Butter,20804.0
1584,2021-06-19 18:44,Smika,Quilt,127220.0
1585,2021-06-19 18:45,James Bay,Let It Go,25043.0
1586,2021-06-19 18:48,GASHI,Safety (feat. DJ Snake),177780.0
1587,2021-06-19 18:51,Mac Miller,I Can See,220853.0
1588,2021-06-19 18:55,Martin Garrix,In the Name of Love,195706.0
1589,2021-06-19 18:57,Trigz,Moving on,175477.0
1590,2021-06-19 19:02,Z32,Shadows,300000.0
1591,2021-06-19 19:05,Conan Gray,The King,174320.0
1592,2021-06-19 19:07,Idealism,controlla,108000.0
1593,2021-06-19 19:10,blackbear,1 SIDED LOVE,170666.0
1594,2021-06-19 19:11,AJR,Don't Throw Out My Legos,66548.0
1595,2021-06-19 19:14,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,158040.0
1596,2021-06-19 19:16,Sespool,Newsflash,129600.0
1597,2021-06-19 19:17,Kodaline,All I Want,46354.0
1598,2021-06-19 19:19,Coldplay,Fix You,134048.0
1599,2021-06-19 19:21,Bankrol Hayden,Costa Rica (feat. The Kid LAROI) - Remix,114865.0
1600,2021-06-19 19:21,Lauv,Drugs & The Internet,8257.0
1601,2021-06-19 19:24,Kacey Musgraves,Golden Hour,198453.0
1602,2021-06-19 19:26,Billie Eilish,wish you were gay,4133.0
1603,2021-06-19 19:26,slchld,I would,103556.0
1604,2021-06-19 19:30,Lenice Raquel,Make Your Mind,198008.0
1605,2021-06-19 19:31,Jack & Jack,Day Dreaming,42305.0
1606,2021-06-19 19:32,Lauv,I Like Me Better,11842.0
1607,2021-06-19 19:35,Men At Work,Down Under,101847.0
1608,2021-06-20 19:19,JP Cooper,September Song,188778.0
1609,2021-06-22 21:57,Z-Sound,Mystic Shadows,53540.0
1610,2021-06-22 22:02,Z32,Shadows,300000.0
1611,2021-06-22 22:06,Z32,Shadows,1277.0
1612,2021-06-22 22:06,Tame Impala,Borderline,234603.0
1613,2021-06-22 22:08,Tame Impala,Borderline,145101.0
1614,2021-06-22 22:11,Ariana Grande,needy,5578.0
1615,2021-06-22 22:11,Bankrol Hayden,Brothers (feat. Luh Kel),14675.0
1616,2021-06-22 22:11,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,158040.0
1617,2021-06-22 22:12,Bazzi,Paradise,11911.0
1618,2021-06-22 22:15,Mr. Probz,Waves - Robin Schulz Radio Edit,208133.0
1619,2021-06-22 22:30,Jack & Jack,Day Dreaming,859.0
1620,2021-06-22 22:30,AJR,Don't Throw Out My Legos,87793.0
1621,2021-06-22 22:30,Mac Miller,Good News,12306.0
1622,2021-06-22 22:32,Khalid,Self,6037.0
1623,2021-06-22 22:32,Bankrol Hayden,Costa Rica (feat. The Kid LAROI) - Remix,114865.0
1624,2021-06-22 22:32,Mac Miller,Good News,13389.0
1625,2021-06-22 22:34,Kacey Musgraves,Golden Hour,96084.0
1626,2021-06-22 22:35,Milky Chance,Stolen Dance,28862.0
1627,2021-06-22 22:36,mike.,2 birds,84218.0
1628,2021-06-22 22:41,Z32,Shadows,300000.0
1629,2021-06-22 22:41,Vance Joy,Lay It on Me,650.0
1630,2021-06-22 22:41,AJR,Don't Throw Out My Legos,18263.0
1631,2021-06-22 22:44,Yughz,Butter,66501.0
1632,2021-06-23 01:49,Z32,Shadows,484198.0
1633,2021-06-23 01:50,Shae Brock,Hollywood Mansion,73271.0
1634,2021-06-23 01:50,Vance Joy,Lay It on Me,3506.0
1635,2021-06-23 01:50,Felix Jaehn,Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),6733.0
1636,2021-06-23 01:53,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,158040.0
1637,2021-06-23 01:54,Kacey Musgraves,Golden Hour,10750.0
1638,2021-06-23 01:54,Mac Miller,Good News,51693.0
1639,2021-06-23 01:56,Lauv,i'm so tired...,162586.0
1640,2021-06-23 01:57,Mike Perry,The Ocean (feat. Shy Martin),19840.0
1641,2021-06-23 02:00,LANY,okay,169182.0
1642,2021-06-23 03:57,Jaden,Ninety,60242.0
1643,2021-06-23 04:00,Young Stoner Life,Solid (feat. Drake),215693.0
1644,2021-06-23 04:01,iann dior,Never Is Enough,16238.0
1645,2021-06-23 04:04,Baby Keem,durag activity (with Travis Scott),219451.0
1646,2021-06-23 04:17,Jhené Aiko,Sativa,426937.0
1647,2021-06-23 04:17,Eric Bellinger,Drive By,4156.0
1648,2021-06-23 04:17,Bryson Tiller,Sorrows,21963.0
1649,2021-06-23 04:21,The Weeknd,Pretty,218615.0
1650,2021-06-23 04:22,Bryson Tiller,Losing Focus,98731.0
1651,2021-06-23 04:23,Ariana Grande,off the table (with The Weeknd),6106.0
1652,2021-06-23 04:23,The Weeknd,Wanderlust,31323.0
1653,2021-06-23 04:23,cucu,I Don't Trust Nobody,5131.0
1654,2021-06-23 07:04,SZA,Hit Different,122855.0
1655,2021-06-23 07:07,Z32,Shadows,188220.0
1656,2021-06-23 07:08,Jhené Aiko,Sativa,85263.0
1657,2021-06-23 14:51,Z32,Shadows,193283.0
1658,2021-06-24 22:30,Baby Keem,durag activity (with Travis Scott),199320.0
1659,2021-06-24 22:35,Z32,Shadows,300000.0
1660,2021-06-24 22:35,Vance Joy,Riptide,20214.0
1661,2021-06-24 22:40,Jhené Aiko,Sativa,276960.0
1663,2021-06-24 23:53,Jhené Aiko,Sativa,535174.0
1664,2021-06-24 23:53,Vance Joy,Riptide,1927.0
1665,2021-06-25 00:02,Z32,Shadows,291804.0
1666,2021-06-25 00:04,Jhené Aiko,Sativa,130542.0
1667,2021-06-25 00:07,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,158040.0
1668,2021-06-25 00:08,Bankrol Hayden,Brothers (feat. Luh Kel),55269.0
1669,2021-06-25 02:35,Jhené Aiko,Sativa,70682.0
1670,2021-06-27 18:22,Eagles,Hotel California - 2013 Remaster,10922.0
1671,2021-06-27 18:27,Eagles,Hotel California - 2013 Remaster,284468.0
1672,2021-06-27 18:27,Z32,Shadows,15046.0
1673,2021-06-27 18:32,Jhené Aiko,Sativa,276960.0
1674,2021-06-27 18:41,Fitz and The Tantrums,Out of My League,30134.0
1675,2021-06-27 18:46,M83,Midnight City,22752.0
1676,2021-06-27 18:46,Vance Joy,Riptide,204280.0
1677,2021-06-27 18:49,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,158040.0
1678,2021-06-27 18:49,Y BALLOON,Sunset Dawn,8457.0
1679,2021-06-27 18:52,Bob Marley & The Wailers,Natural Mystic,131424.0
1680,2021-06-29 01:52,Bob Marley & The Wailers,Natural Mystic,23305.0
1681,2021-06-29 01:57,Jhené Aiko,Sativa,276960.0
1682,2021-06-29 02:12,Z32,Shadows,281444.0
1683,2021-06-29 02:12,Vance Joy,Riptide,3715.0
1684,2021-06-29 02:13,Eagles,Hotel California - 2013 Remaster,29559.0
1685,2021-06-29 02:13,Jhené Aiko,Sativa,36571.0
1686,2021-06-29 02:19,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,158040.0
1687,2021-06-29 20:31,RŮDE,Eternal Youth,17472.0
1688,2021-06-29 20:31,Fitz and The Tantrums,Out of My League,7381.0
1689,2021-06-29 20:33,Surfaces,Sunday Best,12863.0
1690,2021-06-29 20:33,Dayglow,Hot Rod,80127.0
1691,2021-06-29 20:33,Brent Faiyaz,Dead Man Walking,9429.0
1692,2021-06-30 00:21,Fitz and The Tantrums,Out of My League,22476.0
1693,2021-06-30 00:21,The Wombats,Let's Dance to Joy Division,182064.0
1694,2021-06-30 00:21,Playboi Carti,Rockstar Made,2647.0
1695,2021-06-30 00:24,Fitz and The Tantrums,Out of My League,209386.0
1696,2021-06-30 00:25,Reddish Blu,You're So Beautiful,7684.0
1697,2021-06-30 00:28,Dayglow,Hot Rod,204014.0
1698,2021-06-30 00:30,Bazzi,Fantasy,148229.0
1699,2021-06-30 00:31,Grouplove,Tongue Tied,10891.0
1700,2021-06-30 00:31,Vance Joy,Riptide,23.0
1701,2021-06-30 00:34,Brent Faiyaz,Dead Man Walking,397.0
1702,2021-06-30 00:34,Vance Joy,Riptide,204280.0
1703,2021-06-30 01:28,Jhené Aiko,Sativa,260110.0
1704,2021-06-30 01:33,Z32,Shadows,298376.0
1705,2021-06-30 01:35,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,158040.0
1706,2021-06-30 01:38,311,Amber,168234.0
1707,2021-06-30 01:42,Sister Nancy,Bam Bam,853.0
1708,2021-06-30 01:42,Bazzi,Fantasy,148229.0
1709,2021-06-30 01:46,RŮDE,Eternal Youth,205766.0
1710,2021-06-30 01:47,Frank Ocean,Pyramids,59416.0
1711,2021-06-30 01:50,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,151881.0
1712,2021-06-30 01:54,Jhené Aiko,Sativa,276960.0
1713,2021-06-30 01:54,Sublime,Santeria,7936.0
1714,2021-06-30 01:54,Vance Joy,Riptide,743.0
1715,2021-06-30 04:45,Eagles,Hotel California - 2013 Remaster,244576.0
1716,2021-06-30 04:51,Eagles,Hotel California - 2013 Remaster,67082.0
1717,2021-06-30 04:53,311,Amber,159683.0
1718,2021-06-30 04:57,Young Nudy,EA (feat. 21 Savage),227175.0
1719,2021-06-30 05:00,Gunna,Who You Foolin,150140.0
1720,2021-06-30 05:05,Young Stoner Life,Solid (feat. Drake),7267.0
1722,2021-06-30 05:05,Internet Money,JETSKI (feat. Lil Mosey & Lil Tecca),9520.0
1723,2021-06-30 05:05,G-Eazy,1942 (feat. Yo Gotti & YBN Nahmir),213080.0
1724,2021-06-30 05:05,21 Savage,Mr. Right Now (feat. Drake),2461.0
1725,2021-06-30 05:09,Wes Walker,Jordan Belfort,207911.0
1727,2021-06-30 05:14,Cherub,Doses & Mimosas,322153.0
1728,2021-06-30 05:17,6 Dogs,Faygo Dreams,508.0
1729,2021-06-30 05:17,Mac Miller,The Spins,195873.0
1730,2021-06-30 05:20,Afroman,Because I Got High,175937.0
1731,2021-06-30 05:24,Kevin Gates,Me Too,199877.0
1732,2021-06-30 05:29,Rae Sremmurd,Powerglide (feat. Juicy J) - From SR3MM,332300.0
1733,2021-06-30 05:29,NAV,Run It Up (feat. Pop Smoke),1171.0
1734,2021-06-30 05:30,Baby Keem,durag activity (with Travis Scott),10240.0
1735,2021-06-30 05:30,Spillage Village,Mecca (with JID & EARTHGANG),28769.0
1736,2021-06-30 05:34,Young Stoner Life,Diamonds Dancing (feat. Travis Scott),242600.0
1737,2021-06-30 05:36,24kGoldn,Mood (feat. iann dior),140533.0
1738,2021-06-30 05:37,311,Amber,27724.0
1739,2021-06-30 05:37,Playboi Carti,FlatBed Freestyle,39166.0
1740,2021-06-30 17:17,Jhené Aiko,Sativa,90262.0
1741,2021-07-01 21:01,Jhené Aiko,Sativa,36826.0
1742,2021-07-01 21:05,G-Eazy,1942 (feat. Yo Gotti & YBN Nahmir),213080.0
1743,2021-07-01 23:29,Mac Miller,The Spins,87327.0
1744,2021-07-01 23:30,Brent Faiyaz,Dead Man Walking,3854.0
1745,2021-07-01 23:38,Young Stoner Life,Solid (feat. Drake),215693.0
1746,2021-07-01 23:38,YBN Nahmir,Cake (feat. Wiz Khalifa),4930.0
1747,2021-07-01 23:44,Internet Money,JETSKI (feat. Lil Mosey & Lil Tecca),2647.0
1748,2021-07-01 23:44,YoungBoy Never Broke Again,Territorial,6037.0
1749,2021-07-01 23:44,Baby Keem,durag activity (with Travis Scott),144652.0
1750,2021-07-01 23:44,NLE Choppa,Final Warning,673.0
1751,2021-07-02 01:59,42 Dugg,4 Da Gang (with Roddy Ricch),156367.0
1752,2021-07-02 02:02,Gunna,Same Yung Nigga (feat. Playboi Carti),180934.0
1753,2021-07-02 02:05,YoungBoy Never Broke Again,Slime Belief,192606.0
1754,2021-07-02 02:05,NLE Choppa,CAPO,1861.0
1755,2021-07-02 02:08,42 Dugg,4 Da Gang (with Roddy Ricch),156367.0
1756,2021-07-02 02:08,Kevin Gates,Big Gangsta,9450.0
1757,2021-07-02 02:08,Don Toliver,After Party,7784.0
1758,2021-07-02 02:11,Rich The Kid,Fall Threw (feat. Young Thug & Gunna),151904.0
1759,2021-07-02 02:14,Rod Wave,Richer (feat. Polo G),20503.0
1760,2021-07-02 02:14,Kevin Gates,Big Gangsta,202362.0
1761,2021-07-02 02:14,Lil Baby,Real As It Gets (feat. EST Gee),3622.0
